gruppe,datum,coherence_C,window_n
andere,2025-09-25,0.8465319484831438,30
andere,2025-09-25,0.8472157491247494,30
andere,2025-09-25,0.8431261560621239,30
andere,2025-09-25,0.8424674764191207,30
andere,2025-09-25,0.8453550598658922,30
andere,2025-09-25,0.8446991934358464,30
andere,2025-09-25,0.8449870590438348,30
andere,2025-09-25,0.7825749173649192,30
andere,2025-09-29,0.7837366731143832,30
andere,2025-09-29,0.7802545065678608,30
andere,2025-09-29,0.7767617567412103,30
andere,2025-09-29,0.7768775915333248,30
andere,2025-09-29,0.7812125362352171,30
andere,2025-09-29,0.7827865467823533,30
andere,2025-09-29,0.783637711417614,30
andere,2025-09-29,0.783497584779282,30
andere,2025-09-29,0.7815619749594279,30
andere,2025-09-29,0.7820845303888634,30
andere,2025-09-29,0.844665233820187,30
andere,2025-09-29,0.8954934910261958,30
andere,2025-09-30,0.8387725572961022,30
andere,2025-09-30,0.8343655389735235,30
andere,2025-09-30,0.8342991751305141,30
andere,2025-09-30,0.8383608615877246,30
andere,2025-09-30,0.8356393058542303,30
andere,2025-10-01,0.8357563250102593,30
andere,2025-10-01,0.8416541276122446,30
andere,2025-10-01,0.8414896122488931,30
andere,2025-10-01,0.8414464916684194,30
andere,2025-10-02,0.8415171015409545,30
andere,2025-10-02,0.8373423340067336,30
andere,2025-10-02,0.8369823519220653,30
andere,2025-10-02,0.8411181986033092,30
andere,2025-10-02,0.8411997434822402,30
andere,2025-10-02,0.8411004892528504,30
andere,2025-10-02,0.8411985528132271,30
andere,2025-10-02,0.8405374923114782,30
andere,2025-10-09,0.9033836454816923,30
andere,2025-10-09,0.9015419227232816,30
andere,2025-10-09,0.9059553010315018,30
andere,2025-10-09,0.9099215745534914,30
andere,2025-10-09,0.9096598365227613,30
andere,2025-10-09,0.9064973099764468,30
andere,2025-10-09,0.9067764004645863,30
andere,2025-10-09,0.9068530844266283,30
andere,2025-10-09,0.9068117116425846,30
andere,2025-10-09,0.9085805359555656,30
andere,2025-10-09,0.908814652287237,30
andere,2025-10-09,0.908862707915289,30
andere,2025-10-09,0.9097546715463761,30
andere,2025-10-09,0.9655777070049156,30
andere,2025-10-09,0.9683767675519451,30
andere,2025-10-09,0.9679768506384628,30
andere,2025-10-09,0.9676453550208852,30
andere,2025-10-09,0.9707221055658406,30
andere,2025-10-09,0.9708641400000919,30
andere,2025-10-09,0.9701093561622596,30
andere,2025-10-13,0.9698554048598885,30
andere,2025-10-13,0.9700359940683956,30
andere,2025-10-13,0.9699879027975951,30
andere,2025-10-13,0.9726242429197571,30
andere,2025-10-16,0.9729216324442885,30
andere,2025-10-16,0.9726037577112677,30
andere,2025-10-16,0.9727753728099853,30
andere,2025-10-16,0.9728559502543257,30
andere,2025-10-16,0.9731815419741555,30
andere,2025-10-16,0.9726110981123972,30
andere,2025-10-16,0.9715242266328845,30
andere,2025-10-16,0.9724456590165502,30
andere,2025-10-16,0.9096391839220659,30
andere,2025-10-16,0.908624395134953,30
andere,2025-10-16,0.8459734378187017,30
andere,2025-10-16,0.8479522737184344,30
andere,2025-10-20,0.848271843275586,30
andere,2025-10-20,0.8493940057750297,30
andere,2025-10-20,0.8504959580796877,30
andere,2025-10-20,0.8505479961888633,30
andere,2025-10-23,0.8502616976672361,30
andere,2025-10-23,0.8506993754166468,30
andere,2025-10-23,0.8501811136155546,30
andere,2025-10-23,0.8487621749488669,30
andere,2025-10-23,0.8485473373095559,30
andere,2025-10-23,0.8448846667711807,30
andere,2025-10-23,0.8448036939614519,30
andere,2025-10-23,0.839351724306879,30
andere,2025-10-23,0.8388525415162261,30
andere,2025-10-27,0.8388147670352439,30
andere,2025-10-27,0.8385105766357156,30
andere,2025-10-27,0.8326153191364888,30
andere,2025-10-27,0.832328012266443,30
andere,2025-10-27,0.8329912579260434,30
andere,2025-10-27,0.7774914342712267,30
andere,2025-10-27,0.7775694107579164,30
andere,2025-10-27,0.7771875528328591,30
andere,2025-10-27,0.7763927121944313,30
andere,2025-10-27,0.7708201632172608,30
andere,2025-10-27,0.7115937327375164,30
andere,2025-10-27,0.7135019798634598,30
andere,2025-10-28,0.7125604818578113,30
andere,2025-10-28,0.7732088333010564,30
andere,2025-10-28,0.7746952400816474,30
andere,2025-10-28,0.834783958647723,30
andere,2025-10-28,0.8352872462366849,30
andere,2025-10-28,0.8351793941316581,30
andere,2025-10-28,0.8356179988539598,30
andere,2025-10-28,0.8354870042830634,30
andere,2025-10-28,0.8351373700358236,30
andere,2025-10-29,0.8359248872178492,30
andere,2025-10-29,0.8348574588499017,30
andere,2025-10-29,0.8356038311175314,30
andere,2025-10-29,0.8371834886226719,30
andere,2025-10-29,0.8361165666067014,30
andere,2025-10-30,0.833816546636287,30
andere,2025-10-30,0.8322130549235282,30
andere,2025-10-30,0.838725929790732,30
andere,2025-10-30,0.8387885507920028,30
andere,2025-10-30,0.8395559133534461,30
andere,2025-10-30,0.840490549634482,30
andere,2025-10-30,0.846024617555006,30
andere,2025-10-30,0.8449701835085955,30
andere,2025-10-30,0.8461024408026442,30
andere,2025-11-03,0.9013624715549838,30
andere,2025-11-03,0.9013442999520495,30
andere,2025-11-03,0.9013874064882539,30
andere,2025-11-03,0.9018921269147105,30
andere,2025-11-03,0.9081457783840245,30
andere,2025-11-03,0.970666529339093,30
andere,2025-11-03,0.9703767891323731,30
andere,2025-11-03,0.9704910211750406,30
andere,2025-11-03,0.9712041814383781,30
andere,2025-11-03,0.9709734680859536,30
andere,2025-11-03,0.9744739840930109,30
andere,2025-11-03,0.9113119103729961,30
andere,2025-11-03,0.9114085733832789,30
andere,2025-11-03,0.9109022996804003,30
andere,2025-11-03,0.9098139497763099,30
andere,2025-11-03,0.9095349953327603,30
andere,2025-11-04,0.9094101602466138,30
andere,2025-11-04,0.9077909236619365,30
andere,2025-11-04,0.9058724383600474,30
andere,2025-11-04,0.9046580086103411,30
andere,2025-11-04,0.9045814781652317,30
andere,2025-11-04,0.9120013277512956,30
andere,2025-11-04,0.9122030204498657,30
andere,2025-11-04,0.9119546637732641,30
andere,2025-11-04,0.9117822523390784,30
andere,2025-11-04,0.9117817267158832,30
andere,2025-11-05,0.9113318239211249,30
andere,2025-11-05,0.9110524426718942,30
andere,2025-11-05,0.9079170127871384,30
andere,2025-11-05,0.9075930713701084,30
andere,2025-11-05,0.9077543747704566,30
andere,2025-11-06,0.8664346050773835,30
andere,2025-11-06,0.8647700640627115,30
andere,2025-11-06,0.8643626397773937,30
andere,2025-11-06,0.8642563629785822,30
andere,2025-11-06,0.8018875271203904,30
andere,2025-11-06,0.8022930155909893,30
andere,2025-11-06,0.8024696901107485,30
andere,2025-11-06,0.8028138062213735,30
andere,2025-11-10,0.8029693108596646,30
andere,2025-11-10,0.8029262466150383,30
andere,2025-11-10,0.865399554460479,30
andere,2025-11-10,0.865601074770449,30
andere,2025-11-10,0.8652878758750712,30
andere,2025-11-10,0.8662001784198238,30
andere,2025-11-10,0.8658664878511968,30
andere,2025-11-10,0.8655023801616288,30
andere,2025-11-11,0.8678612128345861,30
andere,2025-11-11,0.8678538625274084,30
andere,2025-11-11,0.8640973396198093,30
andere,2025-11-11,0.8639466635529142,30
andere,2025-11-11,0.8648064087988648,30
andere,2025-11-11,0.8662070921335328,30
andere,2025-11-11,0.8661522302148017,30
andere,2025-11-11,0.8662356150838757,30
andere,2025-11-11,0.865761381834709,30
andere,2025-11-12,0.863698246531182,30
andere,2025-11-12,0.8595172411607157,30
andere,2025-11-12,0.8637922635733132,30
andere,2025-11-12,0.8634103675607383,30
andere,2025-11-12,0.859802355141156,30
andere,2025-11-13,0.899087513469493,30
andere,2025-11-13,0.8970919282517864,30
andere,2025-11-13,0.8970362559525533,30
andere,2025-11-13,0.8970362559525533,30
andere,2025-11-13,0.9601863065895244,30
andere,2025-11-13,0.9601863065895243,30
andere,2025-11-13,0.9601275935356137,30
andere,2025-11-13,0.9602254517841632,30
andere,2025-11-13,0.9600851152645876,30
andere,2025-11-13,0.9589689930063315,30
andere,2025-11-17,0.958983858221013,30
andere,2025-11-17,0.954658227871826,30
andere,2025-11-17,0.9547286026582802,30
andere,2025-11-17,0.9520265075763743,30
andere,2025-11-17,0.9522113025247533,30
andere,2025-11-17,0.9524967075982881,30
andere,2025-11-17,0.9496760014493314,30
andere,2025-11-17,0.9507484972699478,30
andere,2025-11-17,0.955507578096427,30
andere,2025-11-17,0.9560572865609257,30
andere,2025-11-18,0.9524555087892461,30
andere,2025-11-18,0.9529421923349102,30
andere,2025-11-18,0.9510756748310785,30
andere,2025-11-18,0.9510333551130793,30
andere,2025-11-20,0.9507940291750121,30
andere,2025-11-20,0.9539024177028265,30
andere,2025-11-20,0.958052307062895,30
andere,2025-11-20,0.947662001978303,30
andere,2025-11-24,0.9493039707675507,30
andere,2025-11-24,0.9509214713381695,30
andere,2025-11-24,0.9517154403774402,30
andere,2025-11-24,0.9560705620586346,30
andere,2025-11-24,0.955869944314663,30
andere,2025-11-24,0.8901598289199352,30
andere,2025-11-24,0.8904451462831319,30
andere,2025-11-24,0.8900357707352414,30
andere,2025-11-24,0.8895317060159085,30
andere,2025-11-24,0.8891947730688027,30
andere,2025-11-24,0.8888504264829018,30
andere,2025-11-24,0.8883567165212908,30
andere,2025-11-24,0.8883455826494425,30
andere,2025-11-24,0.8935676612421394,30
andere,2025-11-25,0.8945798933617837,30
andere,2025-11-25,0.8927478668496966,30
andere,2025-11-25,0.8931065810833688,30
andere,2025-11-25,0.893324420036113,30
