datum,path_key,lehrkraft_id,gruppe_id,teilnehmer_id,fach,thema,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,token_anzahl,funktionsklassen_anzahl_gesamt,operator_count,modulator_count,has_operator,drift_norm,cosine_prev,delta_dichte,polaritaetswechsel,dominanzwechsel,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,rolling_dichte,rolling_drift,rolling_cohesion,drift_window,z_drift,z_delta_dichte,changepoint_score,is_changepoint,phase
2025-12-01,lk=1|g=0|tn=13,1,0,13,MAT,Algebra: Rechenregeln,regulation,1.8743802397078,1,3.9112024651601,5,5,2,0,1,0.45349057094276385,0.8971724897441202,1.3301121282991,0,1,0.45233940182607,0.066292010281111,0.0696991169281,0.39598961153305,0.45694395266147,0.43687754544342,0.47923252863511,3.55749587303688,0.360229027568535,0.9212688440761736,1.8011451378426748,0.12666875354061025,0.4971716820398242,1.6238404355804343,1,Destabilisierung
2025-12-01,lk=1|g=0|tn=13,1,0,13,MAT,Algebra: Rechenregeln,performanz,1.4230076958162,1,3.0867875408233,4,4,0,0,0,0.27498286805601924,0.9621919919897383,-0.8244149243368,0,1,0.43587663176557,0.31619942378794,0.028515018362968,0.42115964537037,0.40539292304563,0.46099806579369,0.39366459733979,3.39321163240668,0.39062782257169537,0.9152198778542067,1.953139112858477,-0.35587721400519373,-0.15215530697587692,1.0,0,Aktivierung
2025-12-01,lk=1|g=0|tn=13,1,0,13,MAT,Algebra: Rechenregeln,kognition,1.9983364398439,1,3.2196014696278,5,3,2,0,1,0.3946793114827513,0.9221136263112396,0.13281392880450005,0,1,0.62067627062931,0.1092378370877,0.24481700074339,0.27686916012609,0.45235605473191,0.38942641856236,0.33158862872125,3.15770442079248,0.42812701014723453,0.9039351188916098,2.1406350507361727,-0.03231114278758571,-1.0401870945962184,1.0,0,Rekonstruktion
2025-12-01,lk=1|g=0|tn=13,1,0,13,MAT,Algebra: Rechenregeln,kognition,2.0386456472603,1,3.7892050143531,6,5,2,0,1,0.34387716144173097,0.940873909238589,0.5696035447252998,0,0,0.5380126594923,-0.14104168078453,0.06012504014222,0.28328564846942,0.48597911965339,0.41569139117888,0.44475108527832,3.31757736536506,0.38423025756917617,0.923847632174969,1.9211512878458807,-0.16964063752935926,-0.4793390536797781,0.0,0,Aktivierung
2025-12-01,lk=1|g=0|tn=13,1,0,13,MAT,Algebra: Rechenregeln,kognition,2.5121830856213,1,3.7871671413033,7,4,0,0,0,0.2845914540971591,0.9595036383248187,-0.0020378730498000763,0,0,0.66333920804053,0.0099062940681459,0.15823548746632,0.19922033617701,0.48493011934985,0.4232898110108,0.28428679681679,3.5587927262535204,0.3503242732040849,0.9363711311217011,1.7516213660204245,-0.3299030718646126,-1.2081065963320423,0.0,0,Abschlussstabilisierung
2025-11-05,lk=1|g=0|tn=15,1,0,15,MAT,Geometrie: komplÜ,motivation,1.2951057303566,1,2.3852489463375,5,5,1,1,1,0.0,,0.0,0,0,0.40565905338819,0.24468740597332,0.41380304731485,0.54296231960275,0.27823500908808,0.41439758935696,0.2457219894991,2.3852489463375,0.0,1.0,0.0,-1.0992169801821143,-1.2107232727958528,0.0,0,Einstieg
2025-11-05,lk=1|g=0|tn=15,1,0,15,MAT,Geometrie: komplÜ,kognition,2.1688746734496,1,3.1172442691244,4,2,0,0,0,0.635951532138486,0.7977813278959147,0.7319953227868998,0,1,0.69576444081953,0.0,0.16369007378504,0.15193693723741,0.48658802563816,0.43032265210642,0.20995395265513,2.75124660773095,0.317975766069243,0.8988906639479574,0.635951532138486,0.6199012563160696,-0.2708242280816802,1.6199012563160697,1,Destabilisierung
2025-11-05,lk=1|g=0|tn=15,1,0,15,MAT,Geometrie: komplÜ,kognition,1.476804441708,1,2.2750429610691,4,3,2,0,1,0.13099553427248306,0.9914200197636793,-0.8422013080553001,0,0,0.6491296980682,0.023747304322574,0.1296647252377,0.24731121215937,0.49460779137771,0.42484572162162,0.27377249411881,2.5925120588436665,0.25564902213698965,0.9297337825531979,0.766947066410969,-0.7451069568751665,-0.1293171759857902,0.0,0,Konsolidierung
2025-11-05,lk=1|g=0|tn=15,1,0,15,MAT,Geometrie: komplÜ,performanz,1.5570911828289,1,2.5553402422033,2,2,0,0,0,0.3764861707607558,0.9291284927528589,0.28029728113419994,0,1,0.44652012702407,0.031112132778026,0.17952669910686,0.37349850335762,0.31353891804787,0.60934550462497,0.39787487959923,2.583219104683575,0.2858583092929312,0.9295824601031133,1.1434332371717248,-0.08149124286406367,-0.8508150348975747,1.0,0,Aktivierung
2025-11-05,lk=1|g=0|tn=15,1,0,15,MAT,Geometrie: komplÜ,motivation,1.2052751378734,1,2.5677818078907,3,3,2,1,1,0.4887375268430423,0.8805668824250201,0.012441565687400402,0,1,0.35414748083857,0.38945317322984,-0.016509864641924,0.46938195463106,0.38464361882541,0.39297273842287,0.44713277366814,2.580131645325,0.3264341528029534,0.9197793445674947,1.6321707640147671,0.2219491037041836,-1.1947480126537322,1.2219491037041836,0,Destabilisierung
2025-12-10,lk=1|g=0|tn=15,1,0,15,MAT,Quadratische Funktion/Gleichung: Üb,performanz,2.0870902816588,1,4.4145152628884,6,5,1,0,1,0.35383287218640685,0.9374007636929047,1.8467334549976995,0,1,0.43968804871547,0.17418202291411,0.23306809459268,0.42217648532543,0.37570820245601,0.47277796758904,0.42320341528376,2.98598490863518,0.3972007272402348,0.9072594973060756,1.986003636201174,-0.14272814021856384,1.1605254991028644,2.1605254991028646,1,Aktivierung
