scope,teilnehmer_id,n,stabilitaet_std_d_semantisch,mittlere_delta_bewegung,delta_std,dominanzwechsel,dominanzwechsel_rate,dominanzstabilitaet,kohaerenz_index,kognition_varianz,sozial_varianz,affektiv_varianz,motivation_varianz,methodik_varianz,performanz_varianz,regulation_varianz
ohne_lehrkraft_1,5,16,0.9829912395356037,0.5407804040762668,0.5814728756283317,13,0.8666666666666667,0.1333333333333333,0.504288662532967,0.2553245730879118,0.1046102447163012,0.127982360006295,0.2385515226109412,0.20359905011419863,0.25152284279730475,0.20041015011090782
ohne_lehrkraft_1,20,16,0.9962693014753614,0.3160391990792693,0.11471554896543026,10,0.6666666666666666,0.33333333333333337,0.5009344176464271,0.11185514374665648,0.1148630729865445,0.08158724792988456,0.1101954435683262,0.07152781053277997,0.10934176198442144,0.11435639022472933
ohne_lehrkraft_1,45,22,1.0081379371804828,0.3625289662397637,0.17893019631421972,16,0.7619047619047619,0.23809523809523814,0.49797376041012675,0.12057378858964021,0.13253466248617274,0.11392285157916743,0.10264130508401503,0.07722192641091877,0.07637846557060196,0.12404228258134152
ohne_lehrkraft_1,14,11,1.0115236711107234,0.39800342646491704,0.25510076729626624,8,0.8,0.19999999999999996,0.497135586501858,0.13714076293496213,0.11905306191127255,0.116675723083849,0.1283890051115771,0.044085427374533526,0.07651799334374433,0.19941484750453808
ohne_lehrkraft_1,13,38,1.0201660461529494,0.5012441969261817,0.5168053030218398,23,0.6216216216216216,0.3783783783783784,0.49500881469833824,0.2783509652086181,0.11051741926590916,0.12387707767082606,0.15818832132740956,0.20703042682560013,0.215806714699159,0.20409265504673157
ohne_lehrkraft_1,11,32,1.0250176193457132,0.35285465167825114,0.20775348621954096,20,0.6451612903225806,0.3548387096774194,0.4938228637848108,0.16107284209579137,0.1357632446849958,0.09949905167959575,0.09933979118198412,0.10093702564739251,0.11837348555786163,0.10483896270166752
ohne_lehrkraft_1,17,97,1.0499150264549129,0.535456448280992,0.49648455446279555,63,0.65625,0.34375,0.487825098647812,0.2606241246903961,0.13912214516823868,0.13519159571771583,0.21725265923933293,0.18878103575156585,0.23668325591968825,0.21377163131143453
ohne_lehrkraft_1,23,18,1.1571796476781044,0.40262354202223205,0.24054263136849438,10,0.625,0.375,0.4635682526841736,0.15100015381314114,0.14367750560717865,0.13473589727667726,0.11287548673433283,0.11392415665602669,0.14615176912231936,0.15269806845772702
ohne_lehrkraft_1,12,166,1.1796662331681482,0.5103649538984719,0.4431223584649506,119,0.7212121212121212,0.2787878787878788,0.45878583830080194,0.2189981403792563,0.15040564194628336,0.1409547668221016,0.19388944692405952,0.16607874220430868,0.22612119943810055,0.19942997527846087
ohne_lehrkraft_1,2,8,1.1804140346299035,0.7346628257417802,0.7469308800374015,4,0.5714285714285714,0.4285714285714286,0.4586284917074187,0.47482969158709754,0.12209366769860988,0.14584069999349722,0.16275588752340422,0.31902657326206707,0.2606345000828879,0.16116679592929478
