perspektive,gruppe_id,zeitphase,d_semantisch_count,d_semantisch_mean,d_semantisch_std,d_semantisch_min,d_semantisch_max,d_semantisch_mean_count,d_semantisch_mean_mean,d_semantisch_mean_std,d_semantisch_mean_min,d_semantisch_mean_max,streuung_gesamt_count,streuung_gesamt_mean,streuung_gesamt_std,streuung_gesamt_min,streuung_gesamt_max,kohaerenz_index_count,kohaerenz_index_mean,kohaerenz_index_std,kohaerenz_index_min,kohaerenz_index_max,konflikt_index_count,konflikt_index_mean,konflikt_index_std,konflikt_index_min,konflikt_index_max,polaritaet_spannung_count,polaritaet_spannung_mean,polaritaet_spannung_std,polaritaet_spannung_min,polaritaet_spannung_max
ohne_lehrkraft_1,0,abwesenheit_vertretung,15,3.538423380951153,0.2971546618258853,2.8412188903361,3.89185518068,15,3.6062675822568666,0.29102312129455626,2.9341966631062,3.9533922088911,15,0.8563120875521839,0.1824611106994382,0.43359513769499,1.1157909205105,15,0.5439724362342987,0.05798583409343752,0.47263649272053,0.69754700870976,15,0.5994184612865248,0.127722777489602,0.30351659638649,0.78105364435733,15,0.0,0.0,0.0,0.0
ohne_lehrkraft_1,0,nach_rueckkehr,19,3.284477598887137,0.6373147508629102,1.0497747011085,3.890040206499,19,3.4138976148383793,0.4679552182109896,2.0224787329435,3.9975768565636,19,0.9810971377381646,0.24147044445172114,0.6258045470161,1.7283804214657,19,0.5110373099586301,0.05512922757687576,0.36651780379761,0.61508008563227,19,0.6908869895517252,0.18287138884573717,0.43806318291127,1.2881271645912,19,0.013729977116704739,0.0598475827488419,0.0,0.26086956521739
ohne_lehrkraft_1,0,vor_abwesenheit,101,2.878745019026668,1.051514901046271,0.0,4.9479290670833,101,3.0579597499165816,1.0493296316447827,0.0,4.9479290670832,101,0.7739094164117326,0.7731015051995154,0.0,4.2569839273571,101,0.6686944393858311,0.26710562761394374,0.19022314197995,1.0,101,0.551774525916724,0.5626159423878571,0.0,3.06988874915,101,0.033459781428371416,0.10432774626789765,0.0,0.77777777777778
ohne_lehrkraft_1,1,abwesenheit_vertretung,3,3.6214999199664333,0.3061434121527758,3.2945631568818,3.901407356436,3,3.6910032515234334,0.3057405134445168,3.3559480586876,3.9548676263628,3,0.9218720028695767,0.09075523002619498,0.82571863366117,1.0060375911633,3,0.5211084139572367,0.02486067458982206,0.49849514505862,0.54772952500061,3,0.6453104020087034,0.0635286610183359,0.57800304356282,0.70422631381431,3,0.0,0.0,0.0,0.0
ohne_lehrkraft_1,1,nach_rueckkehr,6,3.2907931465377662,0.6772384064018971,2.0478479471188,3.8787243505591,6,3.371956139043633,0.6626116073721942,2.1635381154003,3.9502786586922,6,0.9141281180211984,0.10048101504356309,0.7879653961867,1.0831029752003,6,0.5236051337271617,0.026877072706606105,0.48005308038304,0.55929494056919,6,0.6398896826148434,0.07033671053050453,0.55157577733069,0.75817208264024,6,0.0,0.0,0.0,0.0
ohne_lehrkraft_1,1,vor_abwesenheit,3,2.674043398134297,1.7291422701219112,0.71382144994389,3.9829102477615,3,2.747761441796463,1.797009578466323,0.71382144994389,4.1204834682957,3,0.6317081855493766,0.579437921004103,0.0,1.1384991279105,3,0.6789636684630866,0.2826335299049032,0.46761767959058,1.0,3,0.44219572988457,0.40560654470288077,0.0,0.79694938953737,3,0.0,0.0,0.0,0.0
ohne_lehrkraft_1,2,abwesenheit_vertretung,10,3.2577282842776496,0.47088564809623135,2.5595437396033,4.0414546204158,10,3.51563069845733,0.4262860578934405,2.707496540397,4.1268938161252,10,1.257647772390246,0.4747652056717923,0.80458625936926,2.3400993168333,10,0.458104318190392,0.08159609496509282,0.2993922950016,0.5541436408529,10,0.8916819430886219,0.35205598083746853,0.56321038155848,1.6991806328944,10,0.037761674718196005,0.07991766931539783,0.0,0.2037037037037
ohne_lehrkraft_1,2,nach_rueckkehr,8,3.392758737687025,0.20117148939163276,3.17053346293,3.7098105175155,8,3.4709274500596,0.2023353105302474,3.2466757362397,3.7862291871979,8,0.9518702355396987,0.1508298089682536,0.7569139123757,1.1233826498632,8,0.5150433550612512,0.0401761811010501,0.47094667560953,0.56917985164555,8,0.66630916487779,0.10558086627777846,0.52983973866299,0.78636785490421,8,0.0,0.0,0.0,0.0
ohne_lehrkraft_1,2,vor_abwesenheit,2,0.495709340238815,0.7010388719607512,0.0,0.99141868047763,2,0.495709340238815,0.7010388719607512,0.0,0.99141868047763,2,0.0,0.0,0.0,0.0,2,1.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0
ohne_lehrkraft_1,3,abwesenheit_vertretung,5,3.07573705526028,0.5510700750174552,2.2615710564425,3.7357563989282,5,3.17206743576518,0.5101599635610923,2.3783883360296,3.7583025679886,5,1.046536489828468,0.36044762044363143,0.82312191404326,1.6827248878553,5,0.498798977692718,0.0723142103901685,0.37275532967507,0.54850967030627,5,0.732575542879926,0.25231333431053776,0.57618533983028,1.1779074214987,5,0.0,0.0,0.0,0.0
ohne_lehrkraft_1,3,nach_rueckkehr,7,3.2544684258866,0.6603380730141496,2.0905523129928,4.0538977817506,7,3.3473214426860287,0.6117830070517193,2.2880068261113,4.1049018155089,7,0.9624207492800599,0.19518909191901596,0.76787785676851,1.3454038575715,7,0.5135783536366285,0.047172303259178594,0.42636580338681,0.56564993795889,7,0.673694524496043,0.13663236434331172,0.53751449973796,0.94178270030005,7,0.0,0.0,0.0,0.0
ohne_lehrkraft_1,3,vor_abwesenheit,7,4.025705808951314,1.2112579259854714,2.1971019446574,5.5837741284993,7,4.0257058089513285,1.2112579259854657,2.1971019446574,5.5837741284993,7,4.758098676965e-17,8.73518804477773e-17,0.0,2.2204460492503e-16,7,1.0,0.0,1.0,1.0,7,3.330669073875443e-17,6.114631631344341e-17,0.0,1.5543122344752e-16,7,0.0,0.0,0.0,0.0
ohne_lehrkraft_1,4,abwesenheit_vertretung,9,3.331454253361833,0.380029476540209,2.781698745995,3.8475902466157,9,3.4281028382461223,0.371955012601134,2.9259728666262,3.9672559708307,9,1.0335256960073034,0.22504107986880129,0.7415440180172,1.3652528939371,9,0.4969846014347111,0.05334442290663781,0.42278777147396,0.57420311496837,9,0.7258489395860667,0.159237981154998,0.51908081261204,0.95567702575596,9,0.007936507936507887,0.023809523809523666,0.0,0.071428571428571
ohne_lehrkraft_1,4,nach_rueckkehr,11,3.2900050594558183,0.6330167436281392,1.6227342874899,3.9571639358126,11,3.555172330602518,0.31560380356964024,2.9118189618376,4.0220890917088,11,1.0947875292343054,0.6717742263830553,0.69292858748314,3.0646925353069,11,0.50460220085019,0.09593480009406707,0.24602106833758,0.5906923702474,11,0.7740217250094819,0.4950193905196807,0.4850500112382,2.2296597747149,11,0.02556818181818182,0.08480006566249602,0.0,0.28125
ohne_lehrkraft_1,4,vor_abwesenheit,21,3.1561202718946997,1.2200648400475127,1.2302203970565,5.212791300571,21,3.1631887581474665,1.2233045569476364,1.2302203970565,5.212791300571,21,0.0578090370589191,0.26491428817500384,0.0,1.2139897782373,21,0.9738892032713243,0.11965470246476179,0.45167326869781,1.0,21,0.0404663259412448,0.18544000172250927,0.0,0.84979284476614,21,0.0,0.0,0.0,0.0
ohne_lehrkraft_1,5,abwesenheit_vertretung,4,3.312910574501,0.2915193582936419,2.9339318725109,3.6212623989405,4,3.3968593849051,0.28881473033916794,3.0310121900903,3.7164973711689,4,0.9968544464065675,0.10202715759632042,0.88988897013866,1.1153183247786,4,0.5017654835375275,0.025527766006688737,0.47274208722447,0.52913161344427,4,0.697798112484595,0.07141901031742048,0.62292227909706,0.78072282734501,4,0.0,0.0,0.0,0.0
